character_id,full_name,alternate_name,name,url,attributes,description
269039,Hublot,ウブロ,Hublot,https://myanimelist.net/character/269039/Hublot,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Hublot is a member of the Spade Pirates. (Source: One Piece Wiki)
269040,Jack-in-the-Box,びっくり箱,Jack-in-the-Box,https://myanimelist.net/character/269040/Jack-in-the-Box,"[{""name"": ""Debut"", ""value"": ""Episode 342""}]","The Jack-in-the-Box (びっくり箱, Bikkuri Bako, literally meaning ""Surprise Box"") is a demented-looking, stitched-up clown creature that resides in a box located in Hogback's room. In the manga, it has several nails embedded in its head while in the anime, it has none. It was discovered by Nami, Usopp, and Chopper when they opened the box in hopes of finding treasure. It has the number 256 printed on its collar. While the box it was in had nothing else in it, it however commented that a treasure of some sort is hidden somewhere else on the island. This comment interested Nami very much. (Source: One Piece Wiki)"
269041,Goen Jean,ジャン・ゴエン,"Jean, Goen",https://myanimelist.net/character/269041/Goen_Jean,"[{""name"": ""Debut"", ""value"": ""Episode 423""}]",Jean Goen is a prisoner on Level 1 of Impel Down. (Source: One Piece Wiki)
269042,Judy,ジュディ,Judy,https://myanimelist.net/character/269042/Judy,"[{""name"": ""Debut"", ""value"": ""Episode 393""}]",Judy is Marie's fiancé. He was shot by Charlos when he tried to rescue her. (Source: One Piece Wiki)
269043,Kureyo Kairo,カイロ ・クレヨ,"Kairo, Kureyo",https://myanimelist.net/character/269043/Kureyo_Kairo,"[{""name"": ""Debut"", ""value"": ""Episode 437""}]",Kairo Kureyo is a prisoner on Level 5 of Impel Down. (Source: One Piece Wiki)
269045,Kimel,キメル,Kimel,https://myanimelist.net/character/269045/Kimel,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Kimel is a member of the Spade Pirates. (Source: One Piece Wiki)
269046,Kinoko,キノコ,Kinoko,https://myanimelist.net/character/269046/Kinoko,"[{""name"": ""Debut"", ""value"": ""Episode 437""}]","Kinoko is a former prisoner on Level 5 of Impel Down and is currently a member of the Buggy Pirates, joining after his escape from Impel Down and the Summit War of Marineford. (Source: One Piece Wiki)"
269047,Kotatsu,コタツ,Kotatsu,https://myanimelist.net/character/269047/Kotatsu,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Kotatsu is a member of the Spade Pirates. (Source: One Piece Wiki)
269048,Kukai,クーカイ,Kukai,https://myanimelist.net/character/269048/Kukai,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Kukai is a samurai and member of the Spade Pirates. (Source: One Piece Wiki)
269050,Leonero,レオネロ,Leonero,https://myanimelist.net/character/269050/Leonero,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Leonero is a member of the Spade Pirates. (Source: One Piece Wiki)
269127,Marin,マリン,Marin,https://myanimelist.net/character/269127/Marin,"[{""name"": ""Debut"", ""value"": ""Episode 394""}]",Marin is a male slave who was forced to dress as a mermaid by his owner. (Source: One Piece Wiki)
269128,Mihar,ミハール,Mihar,https://myanimelist.net/character/269128/Mihar,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]","""Indoor"" Mihar is a member of the Spade Pirates and, subsequently, the Whitebeard Pirates. (Source: One Piece Wiki)"
269130,Minatomo (East Blue),みなともさん,Minatomo (East Blue),https://myanimelist.net/character/269130/Minatomo_East_Blue,"[{""name"": ""Debut"", ""value"": ""Episode 55""}]","Minatomo-san is a traveling carpenter (in)famously obsessed with repairing any broken door he sees. A native of Wano Country, he left with Shimotsuki Kouzaburou and Furiko 55 years ago and resettled in the East Blue. One of his relatives, also known as Minatomo, remains in Wano. He originated in the SBS as a joke used by Eiichiro Oda to ""explain"" an art oversight in Chapter 1 (namely, a door at Partys Bar reappearing intact minutes after Higuma kicked off its hinges). Since then, the anime has periodically used him as an Easter Egg (not unlike Pandaman) in crowd shots and the like. Interestingly, he has never appeared in the manga proper, with even an identical carpenter in the Wano Country Arc identified as a separate person. (Source: One Piece Wiki)"
269131,Mishoin Cashible,ミショイン・キャシブル,Mishoin Cashible,https://myanimelist.net/character/269131/Mishoin_Cashible,"[{""name"": ""Debut"", ""value"": ""Episode 229""}]",Mishoin Cashible is a salesman based in Water 7 who rents bulls to ferry people around the canals. (Source: One Piece Wiki)
269203,Miss Friday,ミス・フライデー,Miss Friday,https://myanimelist.net/character/269203/Miss_Friday,"[{""name"": ""Debut"", ""value"": ""Episode 63""}]","Miss Friday is a vulture and a member of the criminal organization Baroque Works, being a part of The Unluckies (13日の金曜日アンラッキーズ) along with Mr. 13. They were a team that served as messengers for Mr. 0 and were also responsible for executing any Baroque Works agents that fail their missions. She is classified as Type D creatures, ""Small Savage"". (Source: One Piece Wiki)"
269205,Mizuira,ミズイラ,Mizuira,https://myanimelist.net/character/269205/Mizuira,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]","Mizuira was a little girl from Ohara. She was the daughter of Oran and Roji, the niece of Nico Olvia, and the cousin of Nico Robin. (Source: One Piece Wiki)"
269206,Madaisuki Mizuta,ミズータ・マダイスキー,"Mizuta, Madaisuki",https://myanimelist.net/character/269206/Madaisuki_Mizuta,"[{""name"": ""Debut"", ""value"": ""Episode 379""}]","Mizuta Madaisuki was the older of the two Mizuta Twins, identical twin brothers of the Rumbar Pirates. He and his brother, Mawaritosuki, were identified by Oda in a SBS question. A fan asked why one of the Rumbar Pirates that died singing had a sword in his skull. Oda explained that this was because they were two identical pirates who died two separate ways. (Source: One Piece Wiki)"
269210,Mawaritosuki Mizuta,ミズータ・マワリトスキー,"Mizuta, Mawaritosuki",https://myanimelist.net/character/269210/Mawaritosuki_Mizuta,"[{""name"": ""Debut"", ""value"": ""Episode 379""}]","Mizuta Mawaritosuki was the younger of the two Mizuta Twins, identical twin brothers of the Rumbar Pirates. He and his brother, Madaisuki, were identified by Oda in a SBS question. A fan asked why one of the Rumbar Pirates that died singing had a sword in his skull. Oda explained that this was because they were two identical pirates who died two separate ways. (Source: One Piece Wiki)"
269211,MocDonald,モクドナルド,MocDonald,https://myanimelist.net/character/269211/MocDonald,"[{""name"": ""Debut"", ""value"": ""Episode 340""}]",MocDonald was a Wild Zombie who lived on Thriller Bark. (Source: One Piece Wiki)
269212,Mochi,モチ,Mochi,https://myanimelist.net/character/269212/Mochi,"[{""name"": ""Debut"", ""value"": ""Episode 180""}]",Mochi is a Skypiean on Angel Island and Moyle's son. (Source: One Piece Wiki)
269215,Mountain Ricky,マウンテン・リッキー,Mountain Ricky,https://myanimelist.net/character/269215/Mountain_Ricky,"[{""name"": ""Debut"", ""value"": ""Episode 217""}]",Mountain Ricky is a former member of the Foxy Pirates. He fought George Mach before the third round of the Davy Back Fight. (Source: One Piece Wiki)
269216,Moyle,モイル,Moyle,https://myanimelist.net/character/269216/Moyle,"[{""name"": ""Debut"", ""value"": ""Episode 178""}]","Moyle is a Skypiean and the father of Mochi. He originally worked for Gan Fall in the Divine Squad, but after Enel took over, he and the other members were forced to work in God's Army until they were betrayed and almost killed. (Source: One Piece Wiki)"
269218,Mr. Beans,ミスター・ビーンズ,Mr. Beans,https://myanimelist.net/character/269218/Mr_Beans,"[{""name"": ""Debut"", ""value"": ""Episode 64""}]","Mr. Beans is a former Baroque Works Millions agent who was stationed at Whisky Peak alongside his partner, Miss Catherina. He worked under the Frontier Agents Mr. 8, Miss Monday, Mr. 9 and Miss Wednesday. (Source: One Piece Wiki)"
269220,Mr. Shimizu,Mr.・シミズ,Mr. Shimizu,https://myanimelist.net/character/269220/Mr_Shimizu,"[{""name"": ""Debut"", ""value"": ""Episode 64""}]","Mr. Shimizu was a Baroque Works Millions agent stationed at Whisky Peak. He worked under the Frontier Agents Mr. 8, Miss Monday, Mr. 9 and Miss Wednesday. (Source: One Piece Wiki)"
269221,Mr. Love,Mr.ラブ,Mr. Love,https://myanimelist.net/character/269221/Mr_Love,"[{""name"": ""Debut"", ""value"": ""Episode 125""}]",Mr. Love is one of Baroque Works' Billions who posed as a member of the Rebel Army. (Source: One Piece Wiki)
269222,Muchana,ムチャナー,Muchana,https://myanimelist.net/character/269222/Muchana,"[{""name"": ""Debut"", ""value"": ""Episode 437""}]",Muchana is a doctor who currently works in Impel Down's medical room. (Source: One Piece Wiki)
269223,Mummy Mee,マミーミー,Mummy Mee,https://myanimelist.net/character/269223/Mummy_Mee,"[{""name"": ""Debut"", ""value"": ""Episode 35""}]","Mummy Mee is one of the houseparents, alongside Daddy Dee, of a World Government-affiliated orphanage situated on the Conomi Islands. (Source: One Piece Wiki)"
269224,Natto,ナットー,Natto,https://myanimelist.net/character/269224/Natto,"[{""name"": ""Debut"", ""value"": ""Episode 100""}]","Natto was a member of the Sand-Sand Clan along with Vivi, Koza, Okame, and Kebi. (Source: One Piece Wiki)"
269225,Newkama Force #1,,Newkama Force #1,https://myanimelist.net/character/269225/Newkama_Force_1,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269226,Newkama Force #2,,Newkama Force #2,https://myanimelist.net/character/269226/Newkama_Force_2,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269227,Newkama Force #3,,Newkama Force #3,https://myanimelist.net/character/269227/Newkama_Force_3,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269228,Newkama Force #4,,Newkama Force #4,https://myanimelist.net/character/269228/Newkama_Force_4,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269229,Newkama Force #5,,Newkama Force #5,https://myanimelist.net/character/269229/Newkama_Force_5,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269230,Newkama Force #6,,Newkama Force #6,https://myanimelist.net/character/269230/Newkama_Force_6,"[{""name"": ""Debut"", ""value"": ""Episode 445""}]",The Newkama Six Forces are a group of Newkama and former prisoners from Newkama Land in Level 5.5. (Source: One Piece Wiki)
269272,Ahiru,あひる,Ahiru,https://myanimelist.net/character/269272/Ahiru,,No biography written.
269273,Ushiano,ウシアーノ,Ushiano,https://myanimelist.net/character/269273/Ushiano,,No biography written.
269290,Nigeratta,ニゲラッタ,Nigeratta,https://myanimelist.net/character/269290/Nigeratta,"[{""name"": ""Debut"", ""value"": ""Episode 278""}]",Nigeratta is a man from Nico Robin's past. (Source: One Piece Wiki)
269292,Noko,ノコ,Noko,https://myanimelist.net/character/269292/Noko,"[{""name"": ""Debut"", ""value"": ""Episode 220""}]","Noko is a seahorse who steals people's memories. He is the main antagonist of the video game One Piece: Ocean's Dream!, its remake One Piece: Dragon Dream!, and the Ocean's Dream Arc. (Source: One Piece Wiki)"
269294,Okame,おかめ,Okame,https://myanimelist.net/character/269294/Okame,"[{""name"": ""Debut"", ""value"": ""Episode 100""}]",Okame was a member of the Sand-Sand Clan along with Vivi and Koza. (Source: One Piece Wiki)
269295,Oran,オラン,Oran,https://myanimelist.net/character/269295/Oran,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]","Oran was the husband of Roji, the father of Mizuira, the younger brother of Nico Olvia and the maternal uncle of Nico Robin. (Source: One Piece Wiki)"
269296,Orenami Fan (E),,Orenami Fan (E),https://myanimelist.net/character/269296/Orenami_Fan_E,"[{""name"": ""Debut"", ""value"": ""Episode 426""}]","The Orenami Fanclub is a club of fans who idolize Nami, and is formed out of four boys in Little East Blue. (Source: One Piece Wiki)"
269297,Orenami Fan (L),,Orenami Fan (L),https://myanimelist.net/character/269297/Orenami_Fan_L,"[{""name"": ""Debut"", ""value"": ""Episode 426""}]","The Orenami Fanclub is a club of fans who idolize Nami, and is formed out of four boys in Little East Blue. (Source: One Piece Wiki)"
269298,Orenami Fan (O),,Orenami Fan (O),https://myanimelist.net/character/269298/Orenami_Fan_O,"[{""name"": ""Debut"", ""value"": ""Episode 426""}]","The Orenami Fanclub is a club of fans who idolize Nami, and is formed out of four boys in Little East Blue. (Source: One Piece Wiki)"
269299,Orenami Fan (V),,Orenami Fan (V),https://myanimelist.net/character/269299/Orenami_Fan_V,"[{""name"": ""Debut"", ""value"": ""Episode 426""}]","The Orenami Fanclub is a club of fans who idolize Nami, and is formed out of four boys in Little East Blue. (Source: One Piece Wiki)"
269340,Ossamondo,オッサモンド,Ossamondo,https://myanimelist.net/character/269340/Ossamondo,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]",Ossamondo is a member of the Spade Pirates. (Source: One Piece Wiki)
269342,Dakeyan Pankuta,パンクータ・ダケヤン,"Pankuta, Dakeyan",https://myanimelist.net/character/269342/Dakeyan_Pankuta,"[{""name"": ""Debut"", ""value"": ""Episode 422""}]",Pankuta Dakeyan is a prisoner in Impel Down. (Source: One Piece Wiki)
269343,Pansy,パンジー,Pansy,https://myanimelist.net/character/269343/Pansy,"[{""name"": ""Debut"", ""value"": ""Episode 409""}]",Pansy is a member of the Kuja tribe. (Source: One Piece Wiki)
269344,Part,パート,Part,https://myanimelist.net/character/269344/Part,"[{""name"": ""Debut"", ""value"": ""Episode 392""}]","Part is a member of the Bonney Pirates. He was once a resident of the Sorbet Kingdom, having been a friend of Bartholomew Kuma and Ginny since young adulthood. After the Summit War of Marineford, he was arrested by Admiral Akainu following his crew's defeat against the Blackbeard Pirates. (Source: One Piece Wiki)"
269345,Pascia,パシア,Pascia,https://myanimelist.net/character/269345/Pascia,"[{""name"": ""Debut"", ""value"": ""Episode 394""}]","Pascia is a female dancer, who was to be sold at the Auction House. (Source: One Piece Wiki)"
269348,Poppy,ポピー,Poppy,https://myanimelist.net/character/269348/Poppy,"[{""name"": ""Debut"", ""value"": ""Episode 409""}]",Poppy is a member of the Kuja tribe. (Source: One Piece Wiki)
269349,Potato,ポテト,Potato,https://myanimelist.net/character/269349/Potato,"[{""name"": ""Debut"", ""value"": ""Episode 392""}]","Potato is a member of the Bonney Pirates. He was once a resident of the Sorbet Kingdom. After the Summit War of Marineford, he was arrested by Admiral Akainu following his crew's defeat against the Blackbeard Pirates. (Source: One Piece Wiki)"
269472,Linaria,リナリア,Linaria,https://myanimelist.net/character/269472/Linaria,,"Linaria is the captain of the Night Butterfly Pirates, a crew subordinate to the Red Hair Pirates. (Source: One Piece Wiki)"
269573,Red Hair Pirate (Chain),,Red Hair Pirate (Chain),https://myanimelist.net/character/269573/Red_Hair_Pirate_Chain,"[{""name"": ""Debut"", ""value"": ""Episode 45""}]",A pirate with a scarred face and a large chain around his neck. He's one of the Red Hair Pirates. He alerted Shanks to the arrival of Dracule Mihawk when he arrived to talk about Luffy. (Source: One Piece Wiki)
269635,Reuder,ロイダー,Reuder,https://myanimelist.net/character/269635/Reuder,"[{""name"": ""Debut"", ""value"": ""Episode 459""}]",Reuder is a reporter who witnessed and reported on the events of the Summit War of Marineford from Sabaody Archipelago. (Source: One Piece Wiki)
269638,Riley Brother #1,,Riley Brother #1,https://myanimelist.net/character/269638/Riley_Brother_1,"[{""name"": ""Debut"", ""value"": ""Episode 50""}]","The ""Police-Killer"" Riley Brothers were a duo or trio of criminals situated in Loguetown. In the Loguetown fillers, Daddy Masterson takes two unconscious Riley Brothers, along with ""Two-Pistol"" Pete to Smoker to receive his reward. The third Riley Brother, if a Riley Brother at all, was killed by Daddy Masterson and taken to a morgue. (Source: One Piece Wiki)"
269639,Riley Brother #2,,Riley Brother #2,https://myanimelist.net/character/269639/Riley_Brother_2,"[{""name"": ""Debut"", ""value"": ""Episode 50""}]","The ""Police-Killer"" Riley Brothers were a duo or trio of criminals situated in Loguetown. In the Loguetown fillers, Daddy Masterson takes two unconscious Riley Brothers, along with ""Two-Pistol"" Pete to Smoker to receive his reward. The third Riley Brother, if a Riley Brother at all, was killed by Daddy Masterson and taken to a morgue. (Source: One Piece Wiki)"
269640,Rint,リント,Rint,https://myanimelist.net/character/269640/Rint,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]",Rint was one of the archaeologists of Ohara. (Source: One Piece Wiki)
269641,Rittonto,リットント,Rittonto,https://myanimelist.net/character/269641/Rittonto,"[{""name"": ""Debut"", ""value"": ""Episode 208""}]",Rittonto is Tonjit's grandson. He is an anime-only character. (Source: One Piece Wiki)
269643,Roche,ロシュ,Roche,https://myanimelist.net/character/269643/Roche,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]",Roche was one of the archaeologists of Ohara. (Source: One Piece Wiki)
269644,Rokuroshi,ロクロシ,Rokuroshi,https://myanimelist.net/character/269644/Rokuroshi,"[{""name"": ""Debut"", ""value"": ""Episode 215""}]",Rokuroshi is an anime-only member of the Foxy Pirates. He is the head referee for the Davy Back Fight game Hit and Dead Ball. (Source: One Piece Wiki)
269645,Rokuroshi's' Assistant,,Rokuroshi's' Assistant,https://myanimelist.net/character/269645/Rokuroshi_039_s_039__Assistant,"[{""name"": ""Debut"", ""value"": ""Episode 215""}]",Rokuroshi is an anime-only member of the Foxy Pirates. He is the head referee for the Davy Back Fight game Hit and Dead Ball. (Source: One Piece Wiki)
269646,Rosy Life Rider (Blond),人生バラ色ライダーズ,Rosy Life Rider (Blond),https://myanimelist.net/character/269646/Rosy_Life_Rider_Blond,"[{""name"": ""Debut"", ""value"": ""Episode 386""}]","The Rosy Life Riders, formerly called the Flying Fish Riders (トビウオライダーズ), were a kidnapping gang from around Sabaody Archipelago. The members each ride on a flying fish, hence their gang's name. Their leader was Duval. With the handles on their flying fish and the way they dress, they resemble a biker gang. Since Duval's face alteration, however, the gang was reformed into the ""Rosy Life Riders"", and their purpose changed. (Source: One Piece Wiki)"
269647,Rosy Life Rider (Headband),人生バラ色ライダーズ,Rosy Life Rider (Headband),https://myanimelist.net/character/269647/Rosy_Life_Rider_Headband,"[{""name"": ""Debut"", ""value"": ""Episode 386""}]","The Rosy Life Riders, formerly called the Flying Fish Riders (トビウオライダーズ), were a kidnapping gang from around Sabaody Archipelago. The members each ride on a flying fish, hence their gang's name. Their leader was Duval. With the handles on their flying fish and the way they dress, they resemble a biker gang. Since Duval's face alteration, however, the gang was reformed into the ""Rosy Life Riders"", and their purpose changed. (Source: One Piece Wiki)"
269661,Ryudo,リュードー,Ryudo,https://myanimelist.net/character/269661/Ryudo,"[{""name"": ""Debut"", ""value"": ""Episode 429""}]",Ryudo was Yoko's father and a Marine officer. (Source: One Piece Wiki)
269666,Saber,セイバー,Saber,https://myanimelist.net/character/269666/Saber,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]","Saber is a member of the Spade Pirates. Despite being commonly seen at Ace's side, he was allegedly not a commanding officer. (Source: One Piece Wiki)"
269668,Samurai Batts,サムライ・バッツ,Samurai Batts,https://myanimelist.net/character/269668/Samurai_Batts,"[{""name"": ""Debut"", ""value"": ""Episode 70""}]",Samurai Batts is a visitor on Kyuka Island. (Source: One Piece Wiki)
269686,Sharinguru,シャリングル,Sharinguru,https://myanimelist.net/character/269686/Sharinguru,"[{""name"": ""Debut"", ""value"": ""Episode 310""}]",Captain Sharinguru is a Marine captain who helped in the Buster Call on Enies Lobby. (Source: One Piece Wiki)
269688,Short Marley Brother,マーレイ兄弟,Short Marley Brother,https://myanimelist.net/character/269688/Short_Marley_Brother,"[{""name"": ""Debut"", ""value"": ""Episode 197""}]",The Marley Brothers are a pair of chefs from Mary Geoise that came to G-8 in order to show the chefs there how to cook better. (Source: One Piece Wiki)
269689,Tall Marley Brother,マーレイ兄弟,Tall Marley Brother,https://myanimelist.net/character/269689/Tall_Marley_Brother,"[{""name"": ""Debut"", ""value"": ""Episode 197""}]",The Marley Brothers are a pair of chefs from Mary Geoise that came to G-8 in order to show the chefs there how to cook better. (Source: One Piece Wiki)
269690,Shuutai,シュウタイ,Shuutai,https://myanimelist.net/character/269690/Shuutai,"[{""name"": ""Debut"", ""value"": ""Episode 51""}]",Shutai the Lizard is an anime-only chef from the easternmost part of the East Blue who took part in the Cooking Championship at Loguetown. (Source: One Piece Wiki)
269692,Skull,スカル,Skull,https://myanimelist.net/character/269692/Skull,"[{""name"": ""Debut"", ""value"": ""Episode 461""}]","Skull is a member of the Spade Pirates and, subsequently, the Whitebeard Pirates. (Source: One Piece Wiki)"
269763,Stansen,スタンセン,Stansen,https://myanimelist.net/character/269763/Stansen,"[{""name"": ""Debut"", ""value"": ""Episode 394""}]","Stansen is a giant from Elbaph, who is a shipwright. After being imprisoned in the Auction House, he was freed alongside other slaves by Silvers Rayleigh during the Straw Hat Pirates' assault on the business. Afterwards, Stansen became a member and the shipwright of the New Giant Warrior Pirates, and the crew became S-Class soldiers within the mercenary group Buggy's Delivery. Upon his captain Hajrudin pledging his loyalty to Monkey D. Luffy, the crew left the organization. He is a major ally of the Straw Hat Pirates during the Elbaph Arc. (Source: One Piece Wiki)"
269771,Kanishitoru Sukoshiba,スコシバ・カニシトール,"Sukoshiba, Kanishitoru",https://myanimelist.net/character/269771/Kanishitoru_Sukoshiba,"[{""name"": ""Debut"", ""value"": ""Episode 437""}]",Sukoshiba Kanishitoru is a guard working in Impel Down. (Source: One Piece Wiki)
269774,18th Fleet Gallery Head Chef,,18th Fleet Gallery Head Chef,https://myanimelist.net/character/269774/18th_Fleet_Gallery_Head_Chef,"[{""name"": ""Debut"", ""value"": ""Episode 133""}]","Tajio looked up to his head chef but was frustrated by the fact that he hadn't taught him how to cook. However, this relationship closely parallels Sanji and Zeff's working relationship; as the head chef would instruct his line cooks, he was allowing Tajio to learn by listening as he cleaned dishes. Tajio was able to learn how to make a very good stew this way, which impressed a number of high-ranking Marine officials. (Source: One Piece Wiki)"
269817,Tate,テート,Tate,https://myanimelist.net/character/269817/Tate,"[{""name"": ""Debut"", ""value"": ""Episode 151""}]",Tate is a nurse who worked for the Whitebeard Pirates as part of the crew's medical division. (Source: One Piece Wiki)
269818,Tequila Wolf Prison Chief,,Tequila Wolf Prison Chief,https://myanimelist.net/character/269818/Tequila_Wolf_Prison_Chief,"[{""name"": ""Debut"", ""value"": ""Episode 420""}]",Robin was captured by the guards of Tequila Wolf and was sent to the Prison Tower. Robin resists the guards' interrogation tactics. Soran came to the Prison Tower and was going to give her sweets that the old lady gave her. Robin and the other prisoners were freed by the Revolutionary Army. (Source: One Piece Wiki)
269822,Terry Gilteo,テリー・ギルテオ,Terry Gilteo,https://myanimelist.net/character/269822/Terry_Gilteo,"[{""name"": ""Debut"", ""value"": ""Episode 324""}]",Terry Gilteo is an intelligence controller (情報管制官) of the Revolutionary Army and was stationed at their headquarters on Baltigo. (Source: One Piece Wiki)
270145,Topknot,チョンマゲ,Topknot,https://myanimelist.net/character/270145/Topknot,"[{""name"": ""Debut"", ""value"": ""Episode 55""}]",Topknot is a Sea King. It is one of the six Sea Kings that speak to Shirahoshi when she fully manifests the power of Poseidon. (Source: One Piece Wiki)
270146,Totts,トッツ,Totts,https://myanimelist.net/character/270146/Totts,"[{""name"": ""Debut"", ""value"": ""Episode 392""}]","Totts is a member of the Bonney Pirates. He was once a resident of the Sorbet Kingdom, having been a friend of Bartholomew Kuma and Ginny since childhood. After the Summit War of Marineford, he was arrested by Admiral Akainu following his crew's defeat against the Blackbeard Pirates. (Source: One Piece Wiki)"
270147,Unit 55 Troop Leader,,Unit 55 Troop Leader,https://myanimelist.net/character/270147/Unit_55_Troop_Leader,"[{""name"": ""Debut"", ""value"": ""Episode 201""}]","Instead of going in hot pursuit of the Straw Hats, Jonathan decides to set a trap for them in Dock 88, where the Going Merry is moored, as he knows this is where they will surely go. He tasks Lieutenant Commander Drake to set up the ambush in Dock 88 and since it will take Drake some time to arrive at said dock, he sends Unit 55 to slow the Straw Hats down to stall for time. He stations them at the bridge which is the only way to get to the ship. (Source: One Piece Wiki)"
270166,Tsumonsieur Kamaya,ツムッシュ・カマヤ,"Kamaya, Tsumonsieur",https://myanimelist.net/character/270166/Tsumonsieur_Kamaya,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]",Tsumonsieur Kamaya is a former CP9 agent. (Source: One Piece Wiki)
270167,Tsunokkov,ツノッコフ,Tsunokkov,https://myanimelist.net/character/270167/Tsunokkov,"[{""name"": ""Debut"", ""value"": ""Episode 438""}]",Tsunokkov is a former prisoner of Impel Down and resident of Newkama Land in Level 5.5. He is one of Emporio Ivankov's dancers. (Source: One Piece Wiki)
270169,Ubau,ウバウ,Ubau,https://myanimelist.net/character/270169/Ubau,"[{""name"": ""Debut"", ""value"": ""Episode 189""}]",Ubau was the God of Skypiea roughly 400 years ago. His desire to live on the Vearth the Shandia had called home initiated a war between the Skypieans and Shandia that would last over 400 years. (Source: One Piece Wiki)
270229,Usakkov,ウサッコフ,Usakkov,https://myanimelist.net/character/270229/Usakkov,"[{""name"": ""Debut"", ""value"": ""Episode 438""}]",Usakkov is a former prisoner of Impel Down and resident of Newkama Land in Level 5.5. He is one of Emporio Ivankov's dancers. (Source: One Piece Wiki)
270272,Warashi,ワラシ,Warashi,https://myanimelist.net/character/270272/Warashi,"[{""name"": ""Debut"", ""value"": ""Episode 176""}]",Warashi is one of the Shandia warriors who fought against Enel. (Source: One Piece Wiki)
270275,Yoshimoto,ヨシモト,Yoshimoto,https://myanimelist.net/character/270275/Yoshimoto,"[{""name"": ""Debut"", ""value"": ""Episode 94""}]",Mr. Yoshimoto is the owner of the restaurant Spice Bean. (Source: One Piece Wiki)
270373,Yotsubane,ヨツバネ,Yotsubane,https://myanimelist.net/character/270373/Yotsubane,"[{""name"": ""Debut"", ""value"": ""Episode 176""}]",Yotsubane is one of the Shandia warriors who fought against Enel. (Source: One Piece Wiki)
270377,Yuu's Father,,Yuu's Father,https://myanimelist.net/character/270377/Yuus_Father,"[{""name"": ""Debut"", ""value"": ""Episode 52""}]",Yuu is a little girl who accidentally bumped into Smoker and got ice cream on his uniform. (Source: One Piece Wiki)
270380,Zabo,ザボー,Zabo,https://myanimelist.net/character/270380/Zabo,"[{""name"": ""Debut"", ""value"": ""Episode 155""}]",Zabo was a man that illegally trespassed into Upper Yard and was subsequently punished by Enel during his escape. (Source: One Piece Wiki)
270384,Zadie,ゼイディー,Zadie,https://myanimelist.net/character/270384/Zadie,"[{""name"": ""Debut"", ""value"": ""Episode 275""}]",Zadie was one of the archaeologists of Ohara. (Source: One Piece Wiki)
270388,Pastor Zombie's Assistant,,Pastor Zombie's Assistant,https://myanimelist.net/character/270388/Pastor_Zombie_039_s_Assistant,"[{""name"": ""Debut"", ""value"": ""Episode 353""}]",The pastor zombie is a zombie that serves as the pastor on Thriller Bark. He is a skinny old man that wears a tall hat with a cross on it. He is also dressed in the typical garments for a priest. (Source: One Piece Wiki)
270390,Pastor Zombie,,Pastor Zombie,https://myanimelist.net/character/270390/Pastor_Zombie,"[{""name"": ""Debut"", ""value"": ""Episode 353""}]","The pastor zombie is a zombie that serves as the pastor on Thriller Bark. He is a skinny old man that wears a tall hat with a cross on it. He is also dressed in the typical garments for a priest. He was first seen when Absalom carried in an unconscious Nami in to take her measurements for the wedding dress. Later, he is seen at the ceremonial hall in charge of the wedding ceremony, as Absalom and an unconscious Nami exchange their vows. However, before the two can kiss, Sanji shows up and stops the wedding. Throughout Sanji and Absalom's fights, the pastor and a fellow zombie are constantly in surprise at both Sanji and Absalom's pervertedness and the fact that Sanji was able to attack Absalom at ease. Later, in the confusion after Oars destroys the hall, Absalom and the pastor escape to a random room to continue the ceremony. However, Nami suddenly awakes and shocks Absalom unconscious to which the pastor replies by taking note that Absalom had long been weakened after his fight with Sanji. (Source: One Piece Wiki)"
